id	qid1	qid2	question1	question2	is_duplicate
18782	12025	595	de hecho , de vez en cuando no puedo ir , sabes que cuando creé la cuenta escribí el correo electrónico equivocado , y ahora no sé cómo está allí si puedes verificarlo , solo sé cómo debería ser , he intentado todo , hay todos mis pedidos	ingresé el correo electrónico equivocado cuando creé una cuenta	1
18783	7942	698	quiero saber que si estoy en pakistán y lo entregas en casa , ¿ nos llevarás dólares o nuestra moneda ?	¿ solo acepta dólares ?	1
18784	9751	9653	eres capaz de ayudarme	¿ me podría ayudar ?	1
18785	5430	4662	quiero cerrar una disputa	si cierro la disputa , ¿ puedo reabrir la disputa nuevamente ?	0
18786	9988	3998	¿ cómo responder en disputa escalada ?	¿ cómo puedo responder a mi disputa escalada ?	1
18787	9558	10470	hola .	ahora tenía un correo electrónico que decía que mi pedido se canceló porque no pagué	0
18788	1003	3097	cómo ver la garantía	¿ cómo puedo ver mis mensajes ?	0
18789	5448	2746	cancelo el pedido y el reembolso del estado no cambia	mi estado en este pago de verificación y me gustaría cancelar el pedido	0
18790	9877	7426	cómo aplicar comentarios	¿ cómo respondo a los comentarios ?	0
18791	2614	1521	tengo un producto problemático	tengo un problema con la orden	1
18792	7143	12804	¡ hola !	¿ qué significa una copia del estado de cuenta bancaria ?	0
18793	4026	4974	¿ qué pasa si no me gusta la forma en que se ajusta el vestido o si tiene el tamaño incorrecto ?	me gustaría devolver los bienes	0
18794	6046	8131	¿ cómo reporto al vendedor ?	¿ cómo informo otras infracciones de las reglas ?	0
18795	3798	10447	no recibí mi pedido y el vendedor no responde	cancelé el pedido pero todavía no me devolvieron el dinero	0
18796	5513	2226	recibí un error en mi pedido obteniendo la confirmación de que mi pago fue exitoso	acabo de recibir un correo electrónico que dice que mi pedido se cerró sin pago .	0
18797	6542	5591	no satisfecho con la disputa	caso sin disputa	0
18798	5251	2875	¿ cómo puedo informar al vendedor de fraude ?	¿ cómo puedo reportar un vendedor de fraude ?	1
18799	7061	7132	vendedor tiene otro comportamiento	tengo un problema con el vendedor	0
18800	5148	9208	hola , hago una orden y no puedo pagar , siempre tengo el mismo masaje	¿ puedo pedir muchos productos al mismo tiempo ?	0
18801	5417	13239	tengo un problema al seguir uno de mis pedidos durante NUMs días ahora	tengo un problema con mi orden	0
18802	2106	7598	cómo establecer el método de envío	¿ cómo establecer mi contraseña ?	0
18803	6344	12809	hola , cancelé mi pedido .	¿ cómo puedo recuperar mi dinero con este pedido ?	0
18804	1682	8696	quién será el vendedor de reembolso en aliexpress	debo pagar franqueo express	0
18805	5204	12346	¿ cómo extiendo la protección del comprador ?	¿ cómo extender el tiempo de protección de mi comprador ?	1
18806	991	536	dirección de envío del vendedor	quiero cambiar la dirección de envío	0
18807	12571	4942	cómo retroalimentar	¿ cómo dejar un comentario anónimo ?	0
18808	7871	11351	entonces no puede hacer el pago bancario si t	¿ cuánto tiempo se recibirá el pago por transferencia bancaria ?	0
18809	12073	7280	no sé por qué mi tarjeta no funciona .	tengo una tarjeta de prepago y en la transacción no funciona	0
18810	7070	3537	hola , encantado de conocerte	encantada de conocerte	1
18811	7777	11352	no hay un enlace para hacer clic	enlace para confirmar que el correo electrónico fue malo	0
18812	1240	12288	¿ cómo evito que el vendedor envíe mensajes ?	¿ cómo borro los mensajes no deseados ?	0
18813	7095	6462	¿ cómo abro una disputa ?	¿ cómo cancelo una disputa ?	0
18814	3217	8135	mis zapatos nunca llegaron y tengo problemas para disputar y el vendedor no me contestará sobre mi dinero .	¿ cómo puedo leer mis comentarios que el vendedor escribió sobre mí ?	0
18815	12562	7744	soy un vendedor	no puedo responder a un correo electrónico enviado por mi vendedor .	0
18816	2677	3609	no puedo ingresar mi tarjeta de crédito	¿ puedo pagar en cuotas en mi tarjeta de crédito ?	0
18817	8653	10868	"¿ qué sucede con mi pedido cuando el estado de mi envío indica "" envío cancelado "" ?"	¿ por qué mi pedido está cerrado por sin envío ?	1
18818	3401	598	quiero saber cuando necesito datos para usarlo	quiero saber el cupón	0
18819	7637	10785	el vendedor no me reembolsa	el vendedor no me responde	1
18820	1552	3589	¿ ha sido enviado ?	el vendedor no ha enviado el artículo	0
18821	11286	4904	no he recibido ninguna atención del vendedor	no puedo enviar ningún mensaje a ningún vendedor .	0
18822	2527	11315	se acabó el tiempo .	el tiempo de procesamiento ha terminado , y el vendedor no ha enviado la mercancía	0
18823	10645	3610	he recibido pero el tamaño es pequeño necesito un tamaño más grande	necesito cambiar el tamaño	0
18824	12770	1742	solo quiero recuperar mi dinero , esa es mi única pregunta	solo necesito encontrar mi compra	0
18825	2955	1449	"hay un error al traducir una palabra "" orden "" en inglés a turco ."	confirmé el pedido recibido por error .	0
18826	1256	714	hola , me gustaría saber cómo patrocinar a un amigo .	me gustaría saber sobre el impuesto y el impuesto	0
18827	11014	3188	necesito entender por qué mis pedidos han sido cancelados	¿ por qué se retiró mi dinero de mi banco pero se canceló mi pedido ?	1
18828	9603	10868	mi envío está cancelado	¿ por qué mi pedido está cerrado por sin envío ?	0
18829	1421	8877	cómo hacer el pedido pero no pagarlo	¿ cómo pago el pedido de preventa ?	0
18830	8069	13529	quiero enviar mi pedido todo	quiero cancelar mi pedido , pero los bienes han sido enviados .	0
18831	4867	466	¿ puedo llamar al servicio al cliente ?	necesito hablar con el servicio al cliente	1
18832	1426	5334	no puedo iniciar sesión .	mi contraseña no funciona	0
18833	215	13300	no guardar tarjeta	¿ cómo pagar con tarjeta de débito ?	0
18834	10774	10239	cómo hacer un pedido sin pagar	no aceptará débito , ¿ cómo puedo hacer el pedido ?	0
18835	216	5222	no , necesitas cancelar mi correo electrónico para que vuelva a comprar	¿ me puede decir su dirección de correo electrónico ?	0
18836	5100	3183	cómo responder a una disputa escalada	¿ qué puedo hacer si el vendedor no responde a mi disputa escalada ?	0
18837	262	5309	esa fue respuesta automática	tantas respuestas automáticas ?	1
18838	7814	11257	cómo contactar al servicio al cliente	¿ cómo llego al servicio al cliente ?	1
18839	9676	11343	mi dinero no está en mi cuenta	cuando mi dinero será devuelto ?	1
18840	12249	4747	me enviaron una nota y me pidieron que apelara	un vendedor me ha enviado un pedido	0
18841	9252	5172	acabo de hacer una pregunta y no me estás ayudando .	por favor tengo una pregunta	0
18842	5460	1453	si su pedido muestra ' pedido cancelado ' , significa	"¿ qué significa el proveedor ha enviado parcialmente su pedido "" significa ? """	0
18843	5631	11060	¿ cómo obtengo una factura ?	quiero obtener una factura por mi producto .	1
18844	1341	6612	pero quiero responder a los diez mejores artículos por favor díganme necesito los diez artículos que se vendieron en NUMs ir al infierno	quiero ver dónde están mis artículos	0
18845	4623	10907	¿ cómo puedo cambiar mi contraseña si ya no tengo acceso a ese correo electrónico ?	¿ cuánto tiempo toma desde que realizo mi pedido hasta que recibo un correo electrónico ?	0
18846	3581	13434	cómo eliminar cupones ?	cómo eliminar la orden paga	0
18847	8621	12112	el identificador de correo no coincide con lo que veo aquí	no puedo ver el producto que los medios encuentran	0
18848	4418	10350	he realizado muchos pedidos con otros proveedores y todos han sido muy serios en su trabajo	¿ puedo enviarte un correo electrónico ?	0
18849	12205	7164	soy de india , mumbai .	¿ tengo que pagar impuestos a las aduanas brasileñas ?	1
18850	7262	10183	presento mi apelación y no pasa nada	¿ qué pasa si olvido mi cuenta de registro ?	0
18851	4872	8128	¿ puedo conectarme a un operador en vivo , por favor ?	necesito un operador que hable en ruso	0
18852	2662	11995	cómo informar al vendedor ?	el vendedor es un fraude .	1
18853	3483	12431	no vivo en china , vivo brasil	necesito un representante en vivo por favor	0
18854	13192	4316	¿ hablas portugués ?	¿ hablas español ?	1
18855	2955	1461	"hay un error al traducir una palabra "" orden "" en inglés a turco ."	seleccioné la opción de recibir mi pedido por error	0
18856	4302	8618	cómo fi	¿ cuánto es un producto ?	0
18857	325	7806	no he recibido mis bienes	los bienes que recibí están dañados	0
18858	11086	11868	¿ cuál es mi orden ?	que ha pasado con mi orden	1
18859	9256	52	no puedo subir foto en disputa	no puedo cargar el archivo adjunto	1
18860	1516	55	cómo buscar buen vendedor	¿ cómo estrechar mis resultados de búsqueda ?	0
18861	9558	4202	hola .	por favor dígame cómo puedo obtener cupones .	0
18862	3022	7881	¿ eres un agente real ?	puede vincular a un agente en línea	1
18863	2449	2804	por favor , responda a mi pregunta , porque no obtuve ningún reembolso , y en ese caso me comunico con mi banko para el reembolso	en mi pregunta no puedo obtener una respuesta .	0
18864	11648	10039	quiero saber cuándo recibiré el reembolso .	¿ cuándo recuperaré mi dinero ?	1
18865	4472	3154	pedí un artículo hace bastante tiempo y todavía no lo recibí	ya he ordenado un artículo	0
18866	12062	10678	varias veces hago esta misma queja , ya fui al banco y no hay reembolso , la última vez que se me ofreció verificar , pero no he recibido una respuesta .	he hecho el mismo pedido cuatro veces	0
18867	8902	3660	¿ qué pasa si es demasiado tarde para abrir una disputa ?	mi disputa dura demasiado tiempo .	0
18868	7323	4296	no me permite iniciar sesión ?	¿ cómo inicio sesión ?	0
18869	4860	8259	tarjeta de crédito visa	no use una tarjeta de crédito	0
18870	1374	13444	tengo una disputa con el proveedor y no hay forma de entendernos .	no entendí la forma en que se reembolsará el dinero	0
18871	7675	12002	¿ cómo puedo eliminar el pedido recibido de mi lista de pedidos ?	quiero eliminar mi pedido	1
18872	11364	882	cómo obtener la garantía	¿ cómo obtener productos con descuento ?	0
18873	10094	7641	no me entiendes para ayudarnos	usted me podría ayudar por favor	0
18874	9510	6967	eliminar mi número de tarjeta	eliminar pedidos de mi lista de transacciones	0
18875	13175	1920	hice el pago primero .	¿ cómo puedo confirmar que se realizó el pago ?	0
18876	5730	1293	¿ cómo presento una apelación ?	no puedo enviar mi formulario de disputa	0
18877	10238	5280	voy a visitar china	quiero visitarte	1
18878	10677	999	necesito hablar con un poco de apoyo humano	me gustaría hablar con un humano	1
18879	10731	10905	quería comprar algo y en las opciones de pago solo está disponible la tarjeta de crédito	quería preguntar si ordeno algo , cuánto tiempo generalmente toma	0
18880	11053	271	cómo rechazar la propuesta	¿ cómo quejarse ?	0
18881	13123	4276	un colega dijo que sería restaurado	recibí un correo electrónico que decía que no pagué el pedido	0
18882	8917	9438	a través de una tarjeta bancaria	¿ cómo pago mi compra a través de un depósito bancario ?	1
18883	12773	11799	produje el video de la segunda linterna defectuosa	me han enviado un artículo defectuoso	1
18884	2038	8720	¿ cómo evito que un vendedor envíe un mensaje ?	no puedo dejar un mensaje al vendedor	0
18885	7298	11012	cómo cambiar los detalles de la tarjeta	¿ cómo puedo cambiar mi pago a otra tarjeta ?	1
18886	400	7567	ellos me envían eso	es caro para mí enviar el bien de vuelta	0
18887	3496	5813	cómo tener una cuenta de desarrollador por favor ?	¿ cómo puedo contactarme con el vendedor por correo electrónico ?	0
18888	8742	7964	hola , quiero preguntar dónde están mis zapatillas , gracias	¿ a dónde debería ir para pedir un reembolso ?	0
18889	417	822	envío de mensajería a alemania ?	vendedor cambió el servicio de mensajería	0
18890	5512	6146	puedes ayudar m	me puedes ayudar con algo	1
18891	13452	375	abrí una orden y el producto se acabó	el tiempo para abrir la disputa se había agotado	0
18892	11525	7825	cómo ver los cupones ?	cómo verificar el pedido ?	0
18893	6214	12322	eliminar el historial de pedidos	¿ es posible eliminar el historial de pedidos ?	1
18894	4907	2182	¿ puedo hacer un pedido sin teléfono móvil ?	¿ puedo confiar en los proveedores sin comentarios ?	0
18895	5323	3030	cancelando el pedido que hice por un error	hice una compra pero presioné el botón producto recibido por error .	0
18896	5714	11423	oye .	he publicado una serie de preguntas a los proveedores , todavía no hay respuesta	0
18897	5623	12555	¿ necesito un pedido para que aduana reciba mi pago ?	necesito cambiar el nombre de mi orden	0
18898	11422	12496	quiero la orden todo lo que quiero es cambiar la dirección de inglés a holandés	quiero preguntar si todos los vendedores son de china ?	0
18899	2633	2469	cancelé el pedido , el parámetro no fue devuelto	¿ por qué pagué el producto y se canceló el pedido ?	0
18900	9161	6032	hacer un pedido ?	me gustaría hacer un pedido .	1
18901	1077	4389	quiero pagar ,	quiero pagar con dos cartas	0
18902	1454	10508	cómo escanear el código qr	¿ cómo aplico un código de cupón ?	0
18903	6367	9333	cómo convertirse en vendedor	¿ cómo hablo con el vendedor ?	0
18904	7312	3709	mi nivel de membresía no se agrega	quiero cancelar mi membresía	0
18905	1868	4166	¿ cómo cargo una foto en disputa ?	¿ cómo cargo mi video en respuesta a una disputa de mediación ?	0
18906	8026	2429	tengo muchos problemas con tus compradores	su nueva guía de compradores es demasiado simple	0
18907	3483	8475	no vivo en china , vivo brasil	yo vivo en china .	0
18908	10496	8746	¿ cómo agrego evidencia o respondo a mi disputa escalada ?	el estado de mi pedido está en disputa escalada .	0
18909	11398	12423	estoy buscando un producto	estoy esperando el reembolso de un producto	0
18910	9558	10237	hola .	¿ cuándo recibiré un reembolso por disputa en curso ?	0
18911	3290	10541	veo que no me ayudas .	no respondes mis preguntas	1
