id	qid1	qid2	question1	question2	is_duplicate
19017	1473	1561	cómo devolver el artículo	¿ tengo que pagar la devolución incorrecta de el artículo ?	0
19018	7155	12445	mis datos de crédito deben ser actualizados . ¿ cómo debería hacer lo ? me puedes guiar para hacer eso por favor	¿ puedes decir me que haga mi problema ?	0
19019	3022	6455	puse la autorización y se aprobó , pero todavía no funciona	¿ por qué lo ingresé , digo que no tengo autorización para iniciar sesión ?	0
19020	10227	8650	resultó que recibí el pedido pero estaba en malas condiciones . está deteriorado . perdón por mi escritura , pero no sé inglés y estoy usando un traductor .	sé que mi inglés no es muy bueno lo siento	0
19021	9037	1580	cómo encontrar el barco de el artículo de los ee . uu .	¿ cómo borro el artículo de mi carrito de compras ?	0
19022	4878	9344	el vendedor tiene otro comportamiento	tengo un problema con el vendedor	1
19023	1809	12849	el orden nunca se procesa	nunca ordenaré de esta compañía otra vez	0
19024	362	12269	excedió el número de compras	quiero cancelar una compra .	0
19025	9195	7047	cómo cambiar mis datos de contacto	¿ cómo cambio mis datos bancarios ?	0
19026	3283	9149	hábla me eva	eva es inútil	0
19027	10306	10590	¿ a qué hora debo contactar lo para recibir ayuda ?	¿ me puede ayudar a contactar a el proveedor ?	0
19028	4321	8321	devolví la mercancía , pero la tienda de el vendedor estaba bloqueada y él no responde qué pasará con la mercancía . si el vendedor no confirma el recibo dentro de los NUMs días	no puedo confirmar la recepción de los productos .	0
19029	8330	933	todavía no he recibido mi reembolso	mi orden todavía está esperando el pago	0
19030	10144	8758	cómo usar el cupón de selección ?	¿ cómo uso select coupon ?	1
19031	11136	5605	necesito los diez mejores artículos que se vendieron en NUMs en alta	¿ qué puedo hacer ya que mi país cobra altos impuestos ?	0
19032	1100	9592	cuando puedo dejar comentarios ?	¿ puedo dejar comentarios para los proveedores ?	0
19033	10616	5709	tengo un nuevo correo	ha ingresado un correo electrónico incorrecto	0
19034	13317	9178	mi historia y desactivada por razones de seguridad ya que me pongo en contacto con usted sus servicios en nada hecho	¿ por qué mi cuenta está desactivada ?	1
19035	6113	11797	no es posible contactar a el servicio a el cliente	¿ cómo puedo contactar a el servicio de atención a el cliente ruso ?	0
19036	3254	427	no se puede hacer un pedido	¿ cómo hago el pedido ?	0
19037	1478	2611	quiero pagar la cantidad con la tarjeta de regalo	quiero saber sobre la cantidad de dinero devuelto	0
19038	8104	3333	no puedo ingresar mi tarjeta de crédito	¿ puedo pagar mi pedido con mi tarjeta de crédito brasileña ?	0
19039	8293	8430	hago el pago pero aún no hay envío	pagué mi pedido pero el pago aún no está confirmado	0
19040	584	13749	¿ cómo borro las órdenes ?	¿ cómo elimino mis pedidos que se cerraron ?	1
19041	1066	11559	¿ cómo elimino mi cuenta ?	¿ cómo borro el cupón ?	0
19042	9290	7543	el estado no ha cambiado por NUMs - NUMs días	he pagado mi pedido con transferencia bancaria durante NUMs días . ¿ por qué el estado de mi pedido no ha sido cambiado ?	1
19043	1753	8485	¡ estoy intentando enviar una devolución y el botón de enviar no funciona !	¿ qué puedo hacer después de enviar una queja ?	0
19044	12272	1526	solo quiero saber por qué no recibí nada después de más de NUMs meses .	¿ puedo pedir un artículo de más de $ NUMs ?	0
19045	5038	8572	¿ cómo uso el servicio de garantía ?	cómo me pongo en contacto con el equipo de servicio	0
19046	10740	8275	entonces , ¿ cómo puedo chatear con humanos	¿ cómo puedo agregar un usuario en mi chat ?	0
19047	9677	7918	en mi lista de pedidos " ver detalles " , último estado el NUMs de abril y no más	mi lista de pedidos se ha perdido	0
19048	6464	7453	me enviaron una nota y me pidieron que apelara	cuando me enviaron los artículos	0
19049	1532	11261	mi cuenta está rota	¿ por qué mi cuenta fue deshabilitada ?	1
19050	11563	12311	esto ya pasó dos veces	¿ por qué el pago se tomó dos veces ?	0
19051	997	1601	todavía no escucho nada sobre el contacto mij que tenemos antes	me han cobrado pero el pedido aún está esperando mi pago	0
19052	13194	10839	¿ puedo hacer una pregunta ?	¿ puedo cancelar un pedido ?	0
19053	9658	1490	no he recibido mi orden .	no he recibido el reembolso y mi pedido fue cancelado	0
19054	374	8781	el envío no llegó	¿ cuánto tiempo el producto llegará a mi dirección ?	0
19055	6237	8987	puede ayudar me	¿ puede alguien más ayudar me ?	1
19056	12328	9039	oye . todavía no he recibido un reembolso de efectivo de el número de la subasta	no he recibido mi reembolso	1
19057	10960	2731	¿ cuándo cancelé el pago cancelado de la cuenta ?	cancelé el pedido pero todavía no me devolvieron el dinero	1
19058	11257	1582	hice la solicitud , no llegó . el vendedor contactó y autorizó el reembolso , pero el monto que desean pagar es mucho más bajo que el que pagué por el pedido . ¿ que debería hacer ?	¿ qué puedo hacer si el vendedor rechaza mi solicitud de orden de cancelación ?	0
19059	8796	3673	entregarás a la compañía	cuánto tiempo lleva entregar	0
19060	8293	5540	hago el pago pero aún no hay envío	¿ cómo realizo el pago de boleto ?	0
19061	4842	12575	pagué NUMs veces por la misma orden por error	quiero cancelar el pedido hay un error	0
19062	9071	11378	no puedo ver la opción de disputa	¿ puedo vender cosas ?	0
19063	11336	7918	páginas de lista de pedidos	mi lista de pedidos se ha perdido	1
19064	13244	8463	hmmmmm , gracias	estoy bien gracias	1
19065	1696	6453	mi precio adelante	¿ qué es precio ?	1
19066	5474	1334	tengo alguna pregunta . así que di me tu dirección de correo electrónico	¿ me puede decir algunos consejos básicos de búsqueda ?	0
19067	1458	7973	no porque no quieres ayudar me	me enviaste un correo electrónico para cancelar mi pago porque el vendedor tenía dudas	0
19068	11359	1934	¿ cómo cambiar a contraseña ?	¿ cómo establecer mi contraseña ?	1
19069	7519	9281	cómo borro mis pedidos en mi cuenta	¿ cómo borro mis comentarios negativos ?	0
19070	7581	7667	¿ cómo borro los comentarios ?	¿ cómo doy retroalimentación ?	0
19071	1132	5404	¿ puedo hablar con un humano por favor ?	¿ puedo hablar con un agente por favor ?	1
19072	13730	12904	necesito saber cómo recibiré mi monto total de mi disputa , el vendedor solo quiere dar me $ NUMs , NUMs 	necesito saber cuánto durará la disputa ?	0
19073	5357	860	¿ puedo escribir en alemán , por favor ?	necesito hablar con alguien por favor	0
19074	13488	3602	¿ hay otras formas de pagar	¿ hay alguna forma en que pueda combinar las diferentes órdenes de los vendedores en un solo envío ?	0
19075	7513	6157	¿ dónde encuentro la configuración de la cuenta ?	¿ cómo puedo cambiar la configuración de mi idioma a el inglés ?	0
19076	13740	95	me pasa lo mismo con los vendedores chinos en ebay	pagué todas mis órdenes pero los vendedores me dijeron que no pagué .	0
19077	13542	9792	quiero un cambio en mi nombre de contacto	acabo de pedir algo , pero quiero cambiar el nombre de el receptor	1
19078	4836	4367	esto es chat en linea ?	¿ cómo encontrar representante de servicio de chat en línea rápidamente ?	1
19079	7869	10526	cuando intento hacer un seguimiento de mi pedido , veo un mensaje que dice " la información de seguimiento no está disponible temporalmente " .	me está dando un error cuando intento comprar	0
19080	7979	1111	lo intenté y lo compruebo en mi cuenta y no me duele en el correo que obtengo la cuenta deshabilitada	¿ recibiré un reembolso automáticamente si el vendedor no envía mi pedido ?	0
19081	6120	3504	solo pago con tarjeta de crédito y no por transferencia	¿ eres un et ?	0
19082	6687	9182	envío rápido de mensajería	vendedor cambió el servicio de mensajería	0
19083	2772	4004	¿ puedes responder mi pregunta ?	¿ cuándo puedo obtener la respuesta de mi pregunta ?	0
19084	2699	12264	el vendedor cambió el método de envío ?	método de envío incorrecto	1
19085	10165	11176	el pago está hecho . el vendedor no responde .	el vendedor no responde . ¿ qué hacer ?	1
19086	11435	5958	en mi estado de reembolso no aparece s ' disputa	mi pedido no se muestra	0
19087	8869	5526	necesito verificar mi orden	necesito más tiempo para verificar	0
19088	13537	8754	estoy pidiendo combinar órdenes de pago	¿ cómo combino el pago ?	1
19089	2500	4832	la pregunta está en la lista de arriba	pagué pero está listado como no pagado	0
19090	12339	9057	el vendedor me preguntó mi número de paypal y le dije que	hice mi pedido y el vendedor solicitó cancelar lo .	0
19091	3640	12370	quiero saber , ¿ qué pasa con mis causas ?	¿ qué pasará con mi dinero ?	0
19092	8855	1739	necesito hablar con el ser humano por favor	necesito un asistente humano	1
19093	4612	7754	tengo un producto problemático	tengo un problema con la cuenta	0
19094	9222	2266	problema no resuelto	confirma el problema	0
19095	11928	3725	y estoy fuera de tiempo	todavía no he recibido el artículo pero el tiempo de espera de confirmación .	0
19096	10565	8565	el robot no me ayudará	¿ eres capaz de ayudar me ?	0
19097	8545	11900	perdí mi número de teléfono	perdí mi contraseña	0
19098	1457	1988	mis contactos están bien	quiero limpiar todo mi pedido	0
19099	2657	8624	pagué este calzado . nunca he recibido	pagué a través de la tarjeta maestra , ¿ cómo puedo recibir un reembolso ?	0
19100	6821	8829	el dinero no fue devuelto a mi cuenta , aunque la disputa se resolvió en su totalidad , ya han pasado NUMs meses y no hay dinero	por qué mis pedidos no se pagan aunque el dinero se cancela en mi cuenta	0
19101	1342	1798	cómo encontrar un producto ?	cómo encontrar un producto con descuento	0
19102	8427	10354	¿ qué debo hacer cuando el vendedor siga estando	el vendedor me amenaza . ¿ qué hacer ?	0
19103	3335	6568	no recibí una orden única que hice desde abril	hice el pago , pero la orden fue congelada	0
19104	4060	931	¿ dónde puedo encontrar mi código de barras ?	¿ dónde puedo encontrar pedidos anteriores ?	0
19105	7477	12767	así que puedes intentar colocar el número para ver qué color obtienes	¿ tiene un número de teléfono de contacto para poder hablar con una persona real ?	0
19106	7652	6790	cómo contactar a el servicio a el cliente .	necesito contactar a el servicio a el cliente	1
19107	9360	4734	no estoy satisfecho con el resultado de la disputa escalada	¿ cómo edito la disputa escalada ?	0
19108	2992	13276	cómo extender el tiempo de protección de el comprador	¿ cómo extender el tiempo de protección de mi comprador ?	1
19109	8545	7918	perdí mi número de teléfono	mi lista de pedidos se ha perdido	0
19110	4219	12725	envié una solicitud pero no salió nada	quiero solicitar un reembolso	0
19111	7857	7535	pero más de NUMs días suceden todavía el pago no recibe	¿ qué sucede cuando mi pedido se congela ?	0
19112	10863	13112	cómo puedo pagar con ideal	¿ puedo pagar con ideal ?	1
19113	4435	3848	cómo editar mi número de teléfono	¿ cómo edito mi perfil ?	1
19114	48	8987	puede alguien ayudar me	¿ puede alguien más ayudar me ?	1
19115	7753	7599	me han mostrado este mensaje antes . fui a una página y me senté allí . no pasó nada .	me han cobrado dos veces	0
19116	8953	2164	me gustaría saber sobre un objeto que compré y que no puedo acceder a el seguimiento por el código	me gustaría saber cómo puedo cancelar mi pedido .	0
19117	7577	12621	cómo cambiar el precio	cómo cambiar la razón	0
19118	3201	12557	cómo eliminar la información de la tarjeta de crédito ?	¿ cómo eliminar pedidos innecesarios ?	0
19119	10869	6550	¿ obtengo un descuento de envío si es un pedido grande ?	¿ cómo puedo obtener el descuento ?	1
19120	4141	1904	lo siento pero es demasiado para que lo hagas humano , ¡ dices muchas repeticiones !	eres robot o humano ?	0
19121	2582	9961	a la espera de el pago	¿ qué está esperando el pago ?	1
19122	4925	2509	un placer conocer te también	hablas muy rápido	0
19123	6417	6684	he recibido un paquete ¿ cómo puedo saber qué orden es esto ?	he recibido mi pedido , ¿ cómo confirmar lo ?	0
19124	3611	10599	no puedes ayudar me eres una computadora	usted no me puede ayudar	1
19125	9740	13137	diciendo que no me comuniqué	recibí un correo electrónico diciendo que tengo un mensaje para mi pedido , pero no hay ninguno .	0
19126	2035	11828	hice un pedido como invitado hace NUMs horas pero no he recibido notificación	he hecho un pedido	0
19127	6811	5846	no puedo borrar la orden	quiero borrar todo en mi lista de pedidos	1
19128	10397	11167	estado de reembolso sin resolver	tengo una disputa sin resolver	1
19129	7590	9865	cómo usar puntos de recompensa	cómo usar el cupón ?	0
19130	1608	6136	mi envío ha sido cancelado	ha sido cancelado porque el pago no se realizó	0
19131	9240	4844	pero uso cajero automático	¿ por qué no puedo usar paypal ?	0
19132	8998	10613	le envío un mensaje a mi vendedor , pero mi paquete aún no llegó	mis artículos nunca llegaron	1
19133	13151	11550	olvidé mi contraseña y respuesta de seguridad	olvidé mi id y contraseña de trademanager , ¿ qué puedo hacer ?	0
19134	9710	6075	pagué los productos que nunca he recibido , sin embargo , no yo , he puesto una confirmación de recibo y también un comentario	¿ cómo cancelo la confirmación de recepción de los bienes ?	0
19135	5430	2812	entonces , ¿ no eres capaz de ayudar ?	eres muy amable	0
19136	6179	697	cómo suscribir se	como estas	0
19137	7857	8453	pero más de NUMs días suceden todavía el pago no recibe	no recibí mi reembolso después de más de NUMs días hábiles	1
19138	12774	7129	esa fue respuesta automática	este chat es automático ?	1
19139	12088	3892	pasos sobre cómo poner se en contacto con el vendedor ?	¿ cómo puedo contactar a el vendedor ?	1
19140	5973	10028	necesito mi reembolso	¿ debo devolver el producto para obtener un reembolso ?	0
19141	7450	1088	quiero el artículo , el vendedor no responde mis mensajes	abrí una disputa , pero el vendedor declinó y se quedó con mi dinero	0
19142	4207	5285	cuántos artículos recibiré	si ordeno ahora con ups cuántos días vienen los artículos en mi país	0
19143	383	4805	sí , pero el vendedor no responde	los bienes recibidos dejaron de funcionar y el vendedor no responde	0
19144	2417	11627	¿ cómo puedo simplemente colocar preorden ?	¿ pueden devolver me las monedas si cancelo el preorden ?	0
19145	11119	8583	enviaste mi contraseña NUMs veces pero no aparece	no quiero que se envíe mi pedido a mi dirección , quiero recoger lo	0
